id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall,timestamp,duration
156,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.128820513,-0.074393162,1.02974359,2.56E-05,0.000224563,0.000203319,Sitting Still,0,1521642433,4.969000101
157,-0.096,-0.064,1.056,-0.16,-0.096,0.992,-0.128542373,-0.077559322,1.029423729,3.44E-05,0.000250043,0.000213566,Sitting Still,0,1521642435,4.987999916
158,-0.096,-0.032,1.056,-0.256,-0.096,0.992,-0.129094017,-0.078769231,1.031384615,0.00019135,0.000271989,0.000199279,Sitting Still,0,1521642438,4.988000154
159,0.224,0.32,0.992,-0.032,-0.96,-0.16,0.026857143,-0.905714286,-0.052571429,0.00313698,0.042931918,0.035892245,Throw Himself on Sofa,0,1521642543,4.940000057
160,0.448,0.576,2.176,-0.288,-0.96,-0.16,-0.027139241,-0.31635443,0.724253165,0.019367563,0.192459824,0.355915885,Throw Himself on Sofa,0,1521642545,4.979000092
161,0.416,0.224,0.896,-0.128,-0.96,-0.096,0.058181818,-0.801939394,0.095030303,0.007413421,0.094700724,0.074378696,Throw Himself on Sofa,0,1521642556,4.997999907
162,0.416,0.672,1.632,-0.256,-0.96,-0.096,-0.08574359,-0.290051282,0.708512821,0.015688037,0.174587792,0.237980865,Throw Himself on Sofa,0,1521642558,4.777999878
163,0.864,1.888,2.528,-1.248,-1.696,-0.544,0.018693069,-0.050059406,0.474613861,0.091536827,0.671265779,0.316731702,Lie Still on Bed,0,1521642637,4.998000145
164,0.672,1.888,2.528,-1.248,-0.416,0,-0.078978723,0.397617021,0.850382979,0.072414276,0.228580534,0.160669726,Lie Still on Bed,0,1521642639,4.998000145
165,0.064,0.896,1.152,-0.32,-0.096,0.576,-0.207827957,0.016172043,0.992344086,0.004528142,0.044056745,0.012386978,Lie Still on Bed,0,1521642642,4.998000145
166,-0.16,-0.032,1.056,-0.288,-0.064,0.992,-0.220104348,-0.033669565,1.016486957,0.000269763,5.06E-05,0.00020178,Lie Still on Bed,0,1521642644,4.998000145
167,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.220377358,-0.032603774,1.018566038,0.000102801,1.90E-05,0.00016368,Lie Still on Bed,0,1521642647,4.982000113
168,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.219514019,-0.032897196,1.018616822,0.000123427,2.79E-05,0.000162423,Lie Still on Bed,0,1521642649,4.982000113
169,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.217655172,-0.032275862,1.016275862,0.000162778,8.75E-06,0.000205165,Lie Still on Bed,0,1521642652,4.982000113
170,-0.192,0,1.024,-0.224,-0.032,0.992,-0.216208696,-0.031721739,1.015930435,0.000188617,8.83E-06,0.000193108,Lie Still on Bed,0,1521642654,4.942000151
171,-0.192,0,1.024,-0.224,-0.096,0.992,-0.216150943,-0.032301887,1.017962264,0.000189562,4.82E-05,0.000156753,Lie Still on Bed,0,1521642657,4.980000019
172,0.096,0.064,1.184,-0.416,-0.224,0.896,-0.233631068,-0.028893204,1.012815534,0.005007359,0.001740095,0.001644539,Lie Still on Bed,0,1521642659,4.980000257
173,0.096,0.064,1.184,-0.416,-0.224,0.896,-0.269963636,0.003490909,0.9984,0.00468298,0.002333704,0.001578822,Lie Still on Bed,0,1521642662,4.980000019
174,-0.256,0.032,1.024,-0.288,0,0.96,-0.287711712,0.027675676,0.990558559,9.14E-06,0.000119679,8.09E-05,Lie Still on Bed,0,1521642664,4.980000019
175,-0.288,0.096,0.992,-0.384,0,0.96,-0.288864865,0.029117117,0.991423423,8.23E-05,0.000139293,1.81E-05,Lie Still on Bed,0,1521642667,4.938000202
176,-0.288,0.096,0.992,-0.384,0,0.96,-0.28946789,0.02759633,0.99053211,0.000101185,0.000177892,4.48E-05,Lie Still on Bed,0,1521642669,4.738000154
177,0.704,0.32,1.12,-0.352,-1.92,-0.384,0.012081633,-0.905142857,0.102857143,0.019529463,0.049131102,0.084641959,Lie Down,0,1521642889,4.998000145
178,0.704,0.352,1.344,-0.896,-1.92,-0.384,-0.1904,-0.35488,0.59008,0.08991488,0.268658586,0.213797274,Lie Down,0,1521642891,4.998000145
179,0.192,0.352,1.344,-0.896,-0.256,0.448,-0.301763441,0.049892473,0.956215054,0.046342009,0.013751601,0.023691825,Lie Down,0,1521642894,4.318000078
180,0.32,0.128,1.28,-0.352,-1.248,-0.256,0.041896907,-0.83628866,0.142185567,0.009213062,0.096564865,0.158751017,Lie Down,0,1521642915,4.980000019
181,0.32,0.288,1.28,-0.864,-1.248,-0.256,-0.199692308,-0.294769231,0.664615385,0.078306367,0.212631101,0.206242083,Lie Down,0,1521642917,4.999000072
182,0.224,0.288,1.248,-0.864,-0.288,0.576,-0.343148936,0.018723404,0.946382979,0.036328127,0.00870203,0.013758407,Lie Down,0,1521642920,4.299000025
183,0.48,0.352,1.216,-0.992,-1.312,-0.256,-0.043354839,-0.620043011,0.319311828,0.08636053,0.22008103,0.183394623,Lie Down,0,1521642946,4.981000185
184,0.48,0.352,1.28,-0.992,-1.312,0,-0.213433962,-0.118943396,0.84709434,0.085353717,0.126758733,0.072379557,Lie Down,0,1521642948,4.981000185
185,0.096,-0.928,0.096,0.032,-0.992,0.032,0.048,-0.9624,0.0572,0.0003328,9.66E-05,0.00022256,Raise Hand Then Put It Down,0,1521643228,4.958000183
186,0.096,-0.928,0.096,0,-0.992,0.032,0.045609195,-0.963310345,0.058850575,0.000556307,0.000118513,0.000373667,Raise Hand Then Put It Down,0,1521643230,4.988000154
187,0.128,-0.736,0.096,-0.032,-0.992,0,0.0384,-0.960304762,0.057295238,0.00053443,0.000555793,0.000247618,Raise Hand Then Put It Down,0,1521643240,4.981000185
188,0.128,-0.736,0.128,-0.032,-1.024,0,0.047142857,-0.960571429,0.051428571,0.000712408,0.000584816,0.000390531,Raise Hand Then Put It Down,0,1521643242,4.990000248
189,0.128,-0.928,0.096,-0.032,-0.992,0,0.052654545,-0.960290909,0.049454545,0.000569462,8.37E-05,0.000346975,Raise Hand Then Put It Down,0,1521643253,4.99000001
